file, author, a.occurenceRatio, a.referenceEntriesRatio, a.eldestRefDelta, a.newestRefDelta, a.firstOccurrenceRatio, isRealAuthor
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,N. Modadugu,0.023529411764705882,0.025,3,3,0.8174187380497132,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,K. Wang,0.023529411764705882,0.025,3,3,0.8174187380497132,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,A. Internet,0.023529411764705882,0.025,1,1,0.7322370936902486,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,M. Cova,0.023529411764705882,0.025,2,2,0.8009369024856596,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,D. Balzarotti,0.023529411764705882,0.025,2,2,0.8009369024856596,true
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,V. Felmetsger,0.023529411764705882,0.025,2,2,0.8009369024856596,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,M. Szydlowski,0.023529411764705882,0.025,4,4,0.7921797323135755,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,M. Egele,0.023529411764705882,0.025,4,4,0.7921797323135755,true
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,J. Nielsen,0.023529411764705882,0.025,9,9,0.06275334608030593,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,P. Vogt,0.023529411764705882,0.025,3,3,0.7984130019120459,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,F. Nentwich,0.023529411764705882,0.025,3,3,0.7984130019120459,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,I. Lab,0.023529411764705882,0.025,1,1,0.5222370936902485,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,D. Yu,0.023529411764705882,0.025,2,2,0.7782026768642447,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,D. Dhurjati,0.023529411764705882,0.025,2,2,0.7782026768642447,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,H. Inamura,0.023529411764705882,0.025,2,2,0.7782026768642447,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,A. Chander,0.023529411764705882,0.025,2,2,0.7782026768642447,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,M. Foundation,0.023529411764705882,0.025,8,8,0.7449713193116635,false
../asiaccs-proceedings/combined/2010_p135-balduzzi.pdf,M. Balduzzi,?,?,?,?,?,true
../asiaccs-proceedings/combined/2010_p145-younan.pdf,R. Sekar,0.08333333333333333,0.08888888888888889,7,2,0.07881352918163388,true
../asiaccs-proceedings/combined/2010_p145-younan.pdf,Y. Younan,0.09259259259259259,0.08888888888888889,6,0,0.07225166269516663,true
../asiaccs-proceedings/combined/2010_p145-younan.pdf,F. Piessens,0.09259259259259259,0.08888888888888889,6,0,0.07225166269516663,true
../asiaccs-proceedings/combined/2010_p145-younan.pdf,D. DuVarney,0.06481481481481481,0.06666666666666667,7,5,0.07881352918163388,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,S. Bhatkar,0.06481481481481481,0.06666666666666667,7,2,0.07881352918163388,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,G. Necula,0.05555555555555555,0.06666666666666667,8,7,0.42500868566940075,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,S. McPeak,0.05555555555555555,0.06666666666666667,8,7,0.42500868566940075,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,W. Weimer,0.05555555555555555,0.06666666666666667,8,7,0.42500868566940075,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,D. Dhurjati,0.037037037037037035,0.044444444444444446,8,7,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,S. Kowshik,0.037037037037037035,0.044444444444444446,8,7,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,V. Adve,0.037037037037037035,0.044444444444444446,8,7,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,M. Costa,0.07407407407407407,0.044444444444444446,2,1,0.060586122274780385,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,M. Castro,0.07407407407407407,0.044444444444444446,2,1,0.060586122274780385,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,P. Akritidis,0.07407407407407407,0.044444444444444446,2,1,0.060586122274780385,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,J. Xu,0.037037037037037035,0.044444444444444446,7,5,0.1880183078805456,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,R. Iyer,0.037037037037037035,0.044444444444444446,7,5,0.1880183078805456,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,W. Joosen,0.046296296296296294,0.044444444444444446,6,4,0.07225166269516663,true
../asiaccs-proceedings/combined/2010_p145-younan.pdf,U. Erlingsson,0.046296296296296294,0.044444444444444446,5,0,0.07225166269516663,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,T. Palmer,0.046296296296296294,0.044444444444444446,7,1,0.07881352918163388,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,M. Hicks,0.037037037037037035,0.044444444444444446,8,8,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,D. Grossman,0.037037037037037035,0.044444444444444446,8,8,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,T. Jim,0.037037037037037035,0.044444444444444446,8,8,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,Y. Wang,0.037037037037037035,0.044444444444444446,8,8,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,J. Cheney,0.037037037037037035,0.044444444444444446,8,8,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,G. Morrisett,0.037037037037037035,0.044444444444444446,8,8,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,S. Beattie,0.037037037037037035,0.044444444444444446,12,7,0.07756873066116585,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,C. Cowan,0.037037037037037035,0.044444444444444446,12,7,0.07756873066116585,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,P. Wagle,0.037037037037037035,0.044444444444444446,12,7,0.07756873066116585,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,C. Lattner,0.018518518518518517,0.022222222222222223,7,7,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,W. Xu,0.018518518518518517,0.022222222222222223,6,6,0.8863676779172742,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,N. Standards,0.018518518518518517,0.022222222222222223,?,?,0.05483300856482531,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,J. Steffen,0.018518518518518517,0.022222222222222223,18,18,0.6388725245842208,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,A. Krennmair,0.009259259259259259,0.022222222222222223,7,7,0.9401670669627347,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,G. Kc,0.018518518518518517,0.022222222222222223,7,7,0.901234128818864,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,V. Prevelakis,0.018518518518518517,0.022222222222222223,7,7,0.901234128818864,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,A. Keromytis,0.018518518518518517,0.022222222222222223,7,7,0.901234128818864,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,T. Austin,0.018518518518518517,0.022222222222222223,16,16,0.6459570097128442,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,G. Sohi,0.018518518518518517,0.022222222222222223,16,16,0.6459570097128442,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,S. Breach,0.018518518518518517,0.022222222222222223,16,16,0.6459570097128442,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,S. Rahul,0.018518518518518517,0.022222222222222223,8,8,0.42500868566940075,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,C. Raiciu,0.037037037037037035,0.022222222222222223,2,2,0.060586122274780385,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,C. Cadar,0.037037037037037035,0.022222222222222223,2,2,0.060586122274780385,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,T. Pa,0.027777777777777776,0.022222222222222223,?,?,0.07881352918163388,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,P. Gauriar,0.018518518518518517,0.022222222222222223,5,5,0.1880183078805456,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,E. Sezer,0.018518518518518517,0.022222222222222223,5,5,0.1880183078805456,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,S. Chen,0.018518518518518517,0.022222222222222223,5,5,0.1880183078805456,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,R. Bodik,0.018518518518518517,0.022222222222222223,10,10,0.6003534689808311,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,R. Gupta,0.018518518518518517,0.022222222222222223,10,10,0.6003534689808311,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,V. Sarkar,0.018518518518518517,0.022222222222222223,10,10,0.6003534689808311,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,D. Vikram,0.027777777777777776,0.022222222222222223,4,4,0.07443895152398905,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,H. Shacham,0.018518518518518517,0.022222222222222223,3,3,0.05117747466050362,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,J. Larus,0.018518518518518517,0.022222222222222223,6,6,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,T. Ball,0.018518518518518517,0.022222222222222223,6,6,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,R. Venkatapathy,0.018518518518518517,0.022222222222222223,6,6,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,R. DeLine,0.018518518518518517,0.022222222222222223,6,6,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,M. F?hndrich,0.018518518518518517,0.022222222222222223,6,6,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,M. Das,0.018518518518518517,0.022222222222222223,6,6,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,J. Pincus,0.018518518518518517,0.022222222222222223,6,6,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,S. Rajamani,0.018518518518518517,0.022222222222222223,6,6,0.8836646868442579,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,T. Fu-Hau,0.027777777777777776,0.022222222222222223,9,9,0.07756873066116585,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,M. Abadi,0.018518518518518517,0.022222222222222223,5,5,0.7991873234543285,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,J. Ligatti,0.018518518518518517,0.022222222222222223,5,5,0.7991873234543285,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,M. Budiu,0.018518518518518517,0.022222222222222223,5,5,0.7991873234543285,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,M. Martin,0.018518518518518517,0.022222222222222223,1,1,0.7253213697678282,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,S. Zdancewic,0.018518518518518517,0.022222222222222223,1,1,0.7253213697678282,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,S. Nagarakatte,0.018518518518518517,0.022222222222222223,1,1,0.7253213697678282,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,J. Zhao,0.018518518518518517,0.022222222222222223,1,1,0.7253213697678282,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,S. Forrest,0.027777777777777776,0.022222222222222223,7,7,0.07881352918163388,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,D. Ackley,0.027777777777777776,0.022222222222222223,7,7,0.07881352918163388,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,E. Barrantes,0.027777777777777776,0.022222222222222223,7,7,0.07881352918163388,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,D. Stefanovic,0.027777777777777776,0.022222222222222223,7,7,0.07881352918163388,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,O. Monica,0.05555555555555555,0.022222222222222223,6,6,0.07443895152398905,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,S. Lam,0.05555555555555555,0.022222222222222223,6,6,0.07443895152398905,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,J. Clause,0.018518518518518517,0.022222222222222223,3,3,0.6985846135254754,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,I. Doudalis,0.018518518518518517,0.022222222222222223,3,3,0.6985846135254754,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,M. Prvulovic,0.018518518518518517,0.022222222222222223,3,3,0.6985846135254754,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,A. Orso,0.018518518518518517,0.022222222222222223,3,3,0.6985846135254754,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,M. Harren,0.018518518518518517,0.022222222222222223,7,7,0.8863676779172742,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,J. Condit,0.018518518518518517,0.022222222222222223,7,7,0.8863676779172742,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,J. Johansen,0.018518518518518517,0.022222222222222223,7,7,0.895792581000818,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,P. Kelly,0.05555555555555555,0.022222222222222223,13,13,0.07443895152398905,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,R. Jones,0.05555555555555555,0.022222222222222223,13,13,0.07443895152398905,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,H. Kunikazu,0.009259259259259259,0.022222222222222223,10,10,0.9172671107687195,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,J. Walpole,0.018518518518518517,0.022222222222222223,12,12,0.07756873066116585,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,D. Maier,0.018518518518518517,0.022222222222222223,12,12,0.07756873066116585,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,A. Grier,0.018518518518518517,0.022222222222222223,12,12,0.07756873066116585,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,C. Pu,0.018518518518518517,0.022222222222222223,12,12,0.07756873066116585,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,P. Bakke,0.018518518518518517,0.022222222222222223,12,12,0.07756873066116585,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,Q. Zhang,0.018518518518518517,0.022222222222222223,12,12,0.07756873066116585,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,H. Hinton,0.018518518518518517,0.022222222222222223,12,12,0.07756873066116585,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,W. Robertson,0.009259259259259259,0.022222222222222223,7,7,0.962931073548738,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,C. Kruegel,0.009259259259259259,0.022222222222222223,7,7,0.962931073548738,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,D. Mutz,0.009259259259259259,0.022222222222222223,7,7,0.962931073548738,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,F. Valeur,0.009259259259259259,0.022222222222222223,7,7,0.962931073548738,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,R. Strackx,0.018518518518518517,0.022222222222222223,1,1,0.7774958082204196,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,P. Philippaerts,0.018518518518518517,0.022222222222222223,1,1,0.7774958082204196,true
../asiaccs-proceedings/combined/2010_p145-younan.pdf,S. Lachmund,0.018518518518518517,0.022222222222222223,1,1,0.7774958082204196,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,Z. Kalbarczyk,0.018518518518518517,0.022222222222222223,7,7,0.8981576981897073,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,S. Hand,0.037037037037037035,0.022222222222222223,1,1,0.060586122274780385,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,Y. Oiwa,0.018518518518518517,0.022222222222222223,1,1,0.7346112596486458,false
../asiaccs-proceedings/combined/2010_p145-younan.pdf,L. Cavallaro,?,?,?,?,?,true
../asiaccs-proceedings/combined/2010_p157-scalavino.pdf,V. Gowadia,?,?,?,?,?,true
../asiaccs-proceedings/combined/2010_p157-scalavino.pdf,E. Scalavino,?,?,?,?,?,true
../asiaccs-proceedings/combined/2010_p157-scalavino.pdf,R. Ball,?,?,?,?,?,true
../asiaccs-proceedings/combined/2010_p157-scalavino.pdf,G. Russello,?,?,?,?,?,true
../asiaccs-proceedings/combined/2010_p157-scalavino.pdf,E. Lupu,?,?,?,?,?,true
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,A. Sabelfeld,0.3181818181818181,0.25000000000000006,7,1,0.14630944077462765,true
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,A. Myers,0.19318181818181818,0.16666666666666669,13,0,0.14809420260123907,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,A. Russo,0.06818181818181818,0.08333333333333333,1,1,0.6331186148607065,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,C. Jackson,0.09090909090909091,0.08333333333333333,3,1,0.10716776761170148,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,A. Askarov,0.125,0.08333333333333333,3,0,0.5660977310958848,true
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,T. Austin,0.056818181818181816,0.05555555555555555,1,1,0.7065911866954806,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,C. Flanagan,0.056818181818181816,0.05555555555555555,1,1,0.7065911866954806,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,S. Zdancewic,0.056818181818181816,0.05555555555555555,9,4,0.6952457013999812,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,D. Denning,0.056818181818181816,0.05555555555555555,34,33,0.3071032603589214,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,A. Barth,0.06818181818181818,0.05555555555555555,2,1,0.10716776761170148,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,H. Mantel,0.045454545454545456,0.05555555555555555,3,1,0.7605752266852664,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,B. Eich,0.022727272727272728,0.027777777777777776,1,1,0.784720797603906,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,S. Chong,0.022727272727272728,0.027777777777777776,9,9,0.6952457013999812,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,N. Nystrom,0.022727272727272728,0.027777777777777776,9,9,0.6952457013999812,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,L. Zheng,0.022727272727272728,0.027777777777777776,9,9,0.6952457013999812,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,D. Crockford,0.022727272727272728,0.027777777777777776,1,1,0.2481229229064949,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,C. Helen,0.022727272727272728,0.027777777777777776,3,3,0.828498748615271,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,J. Wang,0.022727272727272728,0.027777777777777776,3,3,0.828498748615271,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,T. Redmond,0.022727272727272728,0.027777777777777776,17,17,0.3071032603589214,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,J. Landauer,0.022727272727272728,0.027777777777777776,17,17,0.3071032603589214,false
../asiaccs-proceedings/combined/2010_p15-magazinius.pdf,H. Chen,0.022727272727272728,0.027777777777777776,2,2,0.8204160341361343,false
